;batch_number;user_id;n_friends;batch_start_time;batch_end_time;batch_duratin;average_batch_duration;batch_start_fmt;batch_end_fmt;direction;missed_elements
3769;37;1260720;158;;;;;;;;
3770;37;1260755;131;;;;;;;;
3771;37;1261313;21;;;;;;;;
3772;37;1260763;154;;;;;;;;
3773;37;1261666;48;;;;;;;;
3774;37;1261180;325;;;;;;;;
3775;37;1262377;21;;;;;;;;
3776;37;1262221;94;;;;;;;;
3777;37;1262446;87;;;;;;;;
3778;37;1262763;56;;;;;;;;
3779;37;1262901;10;;;;;;;;
3780;37;1262546;188;;;;;;;;
3781;37;1263340;120;;;;;;;;
3782;37;1265406;0;;;;;;;;
3783;37;1263502;230;;;;;;;;
3784;37;1265931;69;;;;;;;;
3785;37;1265984;43;;;;;;;;
3786;37;1265881;264;;;;;;;;
3787;37;1266290;90;;;;;;;;
3788;37;1266061;285;;;;;;;;
3789;37;1266696;167;;;;;;;;
3790;37;1266338;369;;;;;;;;
3791;37;1267031;0;;;;;;;;
3792;37;1266813;85;;;;;;;;
3793;37;1267088;0;;;;;;;;
3794;37;1267315;12;;;;;;;;
3795;37;1267381;125;;;;;;;;
3796;37;1267602;28;;;;;;;;
3797;37;1267458;244;;;;;;;;
3798;37;1267930;172;;;;;;;;
3799;37;1267245;899;;;;;;;;
3800;38;1268330;0;1603965480.609403;1603965494.7513993;14.141996383666992;17.42297077178955;2020-10-29 @ 15:58:00;2020-10-29 @ 15:58:14;;
3801;38;1268015;0;;;;;;;;
3802;38;1268938;0;;;;;;;;
3803;38;1270101;0;;;;;;;;
3804;38;1270364;0;;;;;;;;
3805;38;1270533;0;;;;;;;;
3806;38;1270725;0;;;;;;;;
3807;38;1270757;0;;;;;;;;
3808;38;1270964;0;;;;;;;;
3809;38;1270759;0;;;;;;;;
3810;38;1271760;0;;;;;;;;
3811;38;1271865;0;;;;;;;;
3812;38;1273248;0;;;;;;;;
3813;38;1273858;0;;;;;;;;
3814;38;1273983;0;;;;;;;;
3815;38;1274499;0;;;;;;;;
3816;38;1274744;0;;;;;;;;
3817;38;1274721;0;;;;;;;;
3818;38;1274762;0;;;;;;;;
3819;38;1274904;0;;;;;;;;
3820;38;1275119;0;;;;;;;;
3821;38;1275290;0;;;;;;;;
3822;38;1275469;0;;;;;;;;
3823;38;1275528;0;;;;;;;;
3824;38;1275736;0;;;;;;;;
3825;38;1276572;0;;;;;;;;
3826;38;1276646;0;;;;;;;;
3827;38;1276680;0;;;;;;;;
3828;38;1277841;0;;;;;;;;
3829;38;1277856;0;;;;;;;;
3830;38;1277875;0;;;;;;;;
3831;38;1277938;0;;;;;;;;
3832;38;1277995;0;;;;;;;;
3833;38;1277979;0;;;;;;;;
3834;38;1278044;0;;;;;;;;
3835;38;1278213;0;;;;;;;;
3836;38;1278373;0;;;;;;;;
3837;38;1278671;0;;;;;;;;
3838;38;1279387;0;;;;;;;;
3839;38;1280106;0;;;;;;;;
3840;38;1280121;0;;;;;;;;
3841;38;1280325;0;;;;;;;;
3842;38;1280702;0;;;;;;;;
3843;38;1280787;0;;;;;;;;
3844;38;1281405;0;;;;;;;;
3845;38;1281856;0;;;;;;;;
3846;38;1282077;0;;;;;;;;
3847;38;1280867;0;;;;;;;;
3848;38;1282147;0;;;;;;;;
3849;38;1282090;0;;;;;;;;
3850;38;1282150;0;;;;;;;;
3851;38;1282270;0;;;;;;;;
3852;38;1283347;0;;;;;;;;
3853;38;1282424;0;;;;;;;;
3854;38;1284336;0;;;;;;;;
3855;38;1284771;0;;;;;;;;
3856;38;1284917;0;;;;;;;;
3857;38;1284931;0;;;;;;;;
3858;38;1285137;0;;;;;;;;
3859;38;1285318;0;;;;;;;;
3860;38;1285391;0;;;;;;;;
3861;38;1285735;0;;;;;;;;
3862;38;1285946;0;;;;;;;;
3863;38;1285974;0;;;;;;;;
3864;38;1286297;0;;;;;;;;
3865;38;1286313;0;;;;;;;;
3866;38;1286504;0;;;;;;;;
3867;38;1286512;0;;;;;;;;
3868;38;1286629;0;;;;;;;;
3869;38;1287366;0;;;;;;;;
3870;38;1287851;0;;;;;;;;
3871;38;1287911;0;;;;;;;;
3872;38;1288006;0;;;;;;;;
3873;38;1289398;0;;;;;;;;
3874;38;1289496;0;;;;;;;;
3875;38;1289499;0;;;;;;;;
3876;38;1289620;0;;;;;;;;
3877;38;1289572;0;;;;;;;;
3878;38;1289722;0;;;;;;;;
3879;38;1289838;0;;;;;;;;
3880;38;1290078;0;;;;;;;;
3881;38;1290171;0;;;;;;;;
3882;38;1290274;0;;;;;;;;
3883;38;1290402;0;;;;;;;;
3884;38;1290558;0;;;;;;;;
3885;38;1290774;0;;;;;;;;
3886;38;1290969;0;;;;;;;;
3887;38;1291044;0;;;;;;;;
3888;38;1291467;0;;;;;;;;
3889;38;1291496;0;;;;;;;;
3890;38;1292366;0;;;;;;;;
3891;38;1292525;0;;;;;;;;
3892;38;1292604;0;;;;;;;;
3893;38;1292770;0;;;;;;;;
3894;38;1293009;0;;;;;;;;
3895;38;1292950;0;;;;;;;;
3896;38;1293177;0;;;;;;;;
3897;38;1293872;0;;;;;;;;
3898;38;1293891;0;;;;;;;;
3899;38;1294167;0;;;;;;;;
3900;39;1294440;0;1603965494.8594756;1603965508.6612365;13.801761150360107;17.332440531253816;2020-10-29 @ 15:58:14;2020-10-29 @ 15:58:28;;
3901;39;1295654;0;;;;;;;;
3902;39;1294279;0;;;;;;;;
3903;39;1296710;0;;;;;;;;
3904;39;1296747;0;;;;;;;;
3905;39;1297018;0;;;;;;;;
3906;39;1297031;0;;;;;;;;
3907;39;1297045;0;;;;;;;;
3908;39;1297147;0;;;;;;;;
3909;39;1297231;0;;;;;;;;
3910;39;1297261;0;;;;;;;;
3911;39;1297318;0;;;;;;;;
3912;39;1297568;0;;;;;;;;
3913;39;1298110;0;;;;;;;;
3914;39;1298266;0;;;;;;;;
3915;39;1298814;0;;;;;;;;
3916;39;1299333;0;;;;;;;;
3917;39;1299415;0;;;;;;;;
3918;39;1300278;0;;;;;;;;
3919;39;1300267;0;;;;;;;;
3920;39;1300350;0;;;;;;;;
3921;39;1300397;0;;;;;;;;
3922;39;1300457;0;;;;;;;;
3923;39;1300589;0;;;;;;;;
3924;39;1300746;0;;;;;;;;
3925;39;1301173;0;;;;;;;;
3926;39;1301401;0;;;;;;;;
3927;39;1301782;0;;;;;;;;
3928;39;1301934;0;;;;;;;;
3929;39;1302128;0;;;;;;;;
3930;39;1302177;0;;;;;;;;
3931;39;1302469;0;;;;;;;;
3932;39;1302725;0;;;;;;;;
3933;39;1303063;0;;;;;;;;
3934;39;1303442;0;;;;;;;;
3935;39;1304068;0;;;;;;;;
3936;39;1304401;0;;;;;;;;
3937;39;1304440;0;;;;;;;;
3938;39;1304567;0;;;;;;;;
3939;39;1304459;0;;;;;;;;
3940;39;1304577;0;;;;;;;;
3941;39;1304725;0;;;;;;;;
3942;39;1304816;0;;;;;;;;
3943;39;1305142;0;;;;;;;;
3944;39;1305143;0;;;;;;;;
3945;39;1305254;0;;;;;;;;
3946;39;1305256;0;;;;;;;;
3947;39;1305391;0;;;;;;;;
3948;39;1305464;0;;;;;;;;
3949;39;1305657;0;;;;;;;;
3950;39;1306140;0;;;;;;;;
3951;39;1307904;0;;;;;;;;
3952;39;1308082;0;;;;;;;;
3953;39;1308544;0;;;;;;;;
3954;39;1308553;0;;;;;;;;
3955;39;1308839;0;;;;;;;;
3956;39;1308920;0;;;;;;;;
3957;39;1308944;0;;;;;;;;
3958;39;1309523;0;;;;;;;;
3959;39;1309709;0;;;;;;;;
3960;39;1309870;0;;;;;;;;
3961;39;1309911;0;;;;;;;;
3962;39;1309932;0;;;;;;;;
3963;39;1310201;0;;;;;;;;
3964;39;1310205;0;;;;;;;;
3965;39;1310254;0;;;;;;;;
3966;39;1310574;0;;;;;;;;
3967;39;1310587;0;;;;;;;;
3968;39;1310611;0;;;;;;;;
3969;39;1310692;0;;;;;;;;
3970;39;1310831;0;;;;;;;;
3971;39;1310837;0;;;;;;;;
3972;39;1310970;0;;;;;;;;
3973;39;1311025;0;;;;;;;;
3974;39;1311510;0;;;;;;;;
3975;39;1311618;0;;;;;;;;
3976;39;1311650;0;;;;;;;;
3977;39;1312293;0;;;;;;;;
3978;39;1312307;0;;;;;;;;
3979;39;1312331;0;;;;;;;;
3980;39;1312988;0;;;;;;;;
3981;39;1312714;0;;;;;;;;
3982;39;1313233;0;;;;;;;;
3983;39;1313722;0;;;;;;;;
3984;39;1313736;0;;;;;;;;
3985;39;1313773;0;;;;;;;;
3986;39;1314820;0;;;;;;;;
3987;39;1314849;0;;;;;;;;
3988;39;1314894;0;;;;;;;;
3989;39;1314882;0;;;;;;;;
3990;39;1314963;0;;;;;;;;
3991;39;1315029;0;;;;;;;;
3992;39;1315058;0;;;;;;;;
3993;39;1315392;0;;;;;;;;
3994;39;1315835;0;;;;;;;;
3995;39;1316095;0;;;;;;;;
3996;39;1316619;0;;;;;;;;
3997;39;1316837;0;;;;;;;;
3998;39;1316859;0;;;;;;;;
3999;39;1317000;0;;;;;;;;
4000;40;1317066;0;1603965508.7993336;1603965522.924319;14.124985456466675;17.25420991967364;2020-10-29 @ 15:58:28;2020-10-29 @ 15:58:42;;
4001;40;1317029;0;;;;;;;;
4002;40;1317516;0;;;;;;;;
4003;40;1318013;0;;;;;;;;
4004;40;1318274;0;;;;;;;;
4005;40;1319032;0;;;;;;;;
4006;40;1319090;0;;;;;;;;
4007;40;1319249;0;;;;;;;;
4008;40;1319546;0;;;;;;;;
4009;40;1319785;0;;;;;;;;
4010;40;1319563;0;;;;;;;;
4011;40;1319959;0;;;;;;;;
4012;40;1319993;0;;;;;;;;
4013;40;1320173;0;;;;;;;;
4014;40;1320333;0;;;;;;;;
4015;40;1320432;0;;;;;;;;
4016;40;1321752;0;;;;;;;;
4017;40;1321827;0;;;;;;;;
4018;40;1322423;0;;;;;;;;
4019;40;1322808;0;;;;;;;;
4020;40;1322892;0;;;;;;;;
4021;40;1322948;0;;;;;;;;
4022;40;1323033;0;;;;;;;;
4023;40;1323270;0;;;;;;;;
4024;40;1323387;0;;;;;;;;
4025;40;1323398;0;;;;;;;;
4026;40;1323405;0;;;;;;;;
4027;40;1323520;0;;;;;;;;
4028;40;1323667;0;;;;;;;;
4029;40;1323741;0;;;;;;;;
4030;40;1323760;0;;;;;;;;
4031;40;1324018;0;;;;;;;;
4032;40;1324195;0;;;;;;;;
4033;40;1325188;0;;;;;;;;
4034;40;1325265;0;;;;;;;;
4035;40;1324372;0;;;;;;;;
4036;40;1325648;0;;;;;;;;
4037;40;1326000;0;;;;;;;;
4038;40;1325854;0;;;;;;;;
4039;40;1326093;0;;;;;;;;
4040;40;1326220;0;;;;;;;;
4041;40;1326472;0;;;;;;;;
4042;40;1326390;0;;;;;;;;
4043;40;1326483;0;;;;;;;;
4044;40;1326488;0;;;;;;;;
4045;40;1327008;0;;;;;;;;
4046;40;1327085;0;;;;;;;;
4047;40;1327483;0;;;;;;;;
4048;40;1327612;0;;;;;;;;
4049;40;1327880;0;;;;;;;;
4050;40;1328381;0;;;;;;;;
4051;40;1328864;0;;;;;;;;
4052;40;1329496;0;;;;;;;;
4053;40;1329519;0;;;;;;;;
4054;40;1329871;0;;;;;;;;
4055;40;1329992;0;;;;;;;;
4056;40;1330446;0;;;;;;;;
4057;40;1330572;0;;;;;;;;
4058;40;1330599;0;;;;;;;;
4059;40;1330619;0;;;;;;;;
4060;40;1330877;0;;;;;;;;
4061;40;1331070;0;;;;;;;;
4062;40;1331641;0;;;;;;;;
4063;40;1332081;0;;;;;;;;
4064;40;1332530;0;;;;;;;;
4065;40;1332552;0;;;;;;;;
4066;40;1332823;0;;;;;;;;
4067;40;1333292;0;;;;;;;;
4068;40;1333434;0;;;;;;;;
4069;40;1333552;0;;;;;;;;
4070;40;1333818;0;;;;;;;;
4071;40;1333996;0;;;;;;;;
4072;40;1334093;0;;;;;;;;
4073;40;1334194;0;;;;;;;;
4074;40;1334269;0;;;;;;;;
4075;40;1334291;0;;;;;;;;
4076;40;1334489;0;;;;;;;;
4077;40;1334518;0;;;;;;;;
4078;40;1334658;0;;;;;;;;
4079;40;1334707;0;;;;;;;;
4080;40;1334950;0;;;;;;;;
4081;40;1335081;0;;;;;;;;
4082;40;1335113;0;;;;;;;;
4083;40;1335237;0;;;;;;;;
4084;40;1335240;0;;;;;;;;
4085;40;1335426;0;;;;;;;;
4086;40;1335435;0;;;;;;;;
4087;40;1335955;0;;;;;;;;
4088;40;1335567;0;;;;;;;;
4089;40;1335986;0;;;;;;;;
4090;40;1336284;0;;;;;;;;
4091;40;1336724;0;;;;;;;;
4092;40;1337742;0;;;;;;;;
4093;40;1337780;0;;;;;;;;
4094;40;1337916;0;;;;;;;;
4095;40;1337950;0;;;;;;;;
4096;40;1338087;0;;;;;;;;
4097;40;1338099;0;;;;;;;;
4098;40;1338201;0;;;;;;;;
4099;40;1338246;0;;;;;;;;
4100;41;1338295;0;1603965523.0474052;1603965537.2754624;14.228057384490967;17.182158668835953;2020-10-29 @ 15:58:43;2020-10-29 @ 15:58:57;;
4101;41;1338406;0;;;;;;;;
4102;41;1338687;0;;;;;;;;
4103;41;1338828;0;;;;;;;;
4104;41;1338840;0;;;;;;;;
4105;41;1338852;0;;;;;;;;
4106;41;1339165;0;;;;;;;;
4107;41;1339224;0;;;;;;;;
4108;41;1339282;0;;;;;;;;
4109;41;1339290;0;;;;;;;;
4110;41;1340139;0;;;;;;;;
4111;41;1340729;0;;;;;;;;
4112;41;1340794;0;;;;;;;;
4113;41;1341162;0;;;;;;;;
4114;41;1341197;0;;;;;;;;
4115;41;1341471;0;;;;;;;;
4116;41;1341698;0;;;;;;;;
4117;41;1341800;0;;;;;;;;
4118;41;1341847;0;;;;;;;;
4119;41;1342018;0;;;;;;;;
4120;41;1343093;0;;;;;;;;
4121;41;1342728;0;;;;;;;;
4122;41;1343242;0;;;;;;;;
4123;41;1343265;0;;;;;;;;
4124;41;1343409;0;;;;;;;;
4125;41;1343441;0;;;;;;;;
4126;41;1343670;0;;;;;;;;
4127;41;1343863;0;;;;;;;;
4128;41;1344454;0;;;;;;;;
4129;41;1344898;0;;;;;;;;
4130;41;1344843;0;;;;;;;;
4131;41;1344934;0;;;;;;;;
4132;41;1344959;0;;;;;;;;
4133;41;1345276;0;;;;;;;;
4134;41;1345090;0;;;;;;;;
4135;41;1345292;0;;;;;;;;
4136;41;1345297;0;;;;;;;;
4137;41;1345892;0;;;;;;;;
4138;41;1345820;0;;;;;;;;
4139;41;1346271;0;;;;;;;;
4140;41;1346400;0;;;;;;;;
4141;41;1346436;0;;;;;;;;
4142;41;1346972;0;;;;;;;;
4143;41;1347267;0;;;;;;;;
4144;41;1347298;0;;;;;;;;
4145;41;1347393;0;;;;;;;;
4146;41;1347617;0;;;;;;;;
4147;41;1348085;0;;;;;;;;
4148;41;1348385;0;;;;;;;;
4149;41;1348841;0;;;;;;;;
4150;41;1349369;0;;;;;;;;
4151;41;1349679;0;;;;;;;;
4152;41;1350053;0;;;;;;;;
4153;41;1350057;0;;;;;;;;
4154;41;1350072;0;;;;;;;;
4155;41;1350122;0;;;;;;;;
4156;41;1350262;0;;;;;;;;
4157;41;1350136;0;;;;;;;;
4158;41;1350600;0;;;;;;;;
4159;41;1350631;0;;;;;;;;
4160;41;1350680;0;;;;;;;;
4161;41;1350715;0;;;;;;;;
4162;41;1350760;0;;;;;;;;
4163;41;1350777;0;;;;;;;;
4164;41;1351406;0;;;;;;;;
4165;41;1350982;0;;;;;;;;
4166;41;1351418;0;;;;;;;;
4167;41;1351575;0;;;;;;;;
4168;41;1351981;0;;;;;;;;
4169;41;1351915;0;;;;;;;;
4170;41;1352072;0;;;;;;;;
4171;41;1352274;0;;;;;;;;
4172;41;1352748;0;;;;;;;;
4173;41;1352691;0;;;;;;;;
4174;41;1352931;0;;;;;;;;
4175;41;1353316;0;;;;;;;;
4176;41;1353992;0;;;;;;;;
4177;41;1353996;0;;;;;;;;
4178;41;1354048;0;;;;;;;;
4179;41;1354425;0;;;;;;;;
4180;41;1354839;0;;;;;;;;
4181;41;1355482;0;;;;;;;;
4182;41;1356519;0;;;;;;;;
4183;41;1356918;0;;;;;;;;
4184;41;1357640;0;;;;;;;;
4185;41;1358272;0;;;;;;;;
4186;41;1358445;0;;;;;;;;
4187;41;1358514;0;;;;;;;;
4188;41;1358608;0;;;;;;;;
4189;41;1358899;0;;;;;;;;
4190;41;1359007;0;;;;;;;;
4191;41;1359082;0;;;;;;;;
4192;41;1358172;0;;;;;;;;
4193;41;1359222;0;;;;;;;;
4194;41;1359484;0;;;;;;;;
4195;41;1359666;0;;;;;;;;
4196;41;1359723;0;;;;;;;;
4197;41;1359925;0;;;;;;;;
4198;41;1359928;0;;;;;;;;
4199;41;1360099;0;;;;;;;;
4200;42;1360883;0;1603965537.3995512;1603965551.6053295;14.205778360366821;17.112940522127374;2020-10-29 @ 15:58:57;2020-10-29 @ 15:59:11;;
4201;42;1360439;0;;;;;;;;
4202;42;1360938;0;;;;;;;;
4203;42;1361116;0;;;;;;;;
4204;42;1361510;0;;;;;;;;
4205;42;1361914;0;;;;;;;;
4206;42;1361973;0;;;;;;;;
4207;42;1362268;0;;;;;;;;
4208;42;1362383;0;;;;;;;;
4209;42;1362542;0;;;;;;;;
4210;42;1362410;0;;;;;;;;
4211;42;1362338;0;;;;;;;;
4212;42;1362922;0;;;;;;;;
4213;42;1362687;0;;;;;;;;
4214;42;1363047;0;;;;;;;;
4215;42;1362981;0;;;;;;;;
4216;42;1363177;0;;;;;;;;
4217;42;1363530;0;;;;;;;;
4218;42;1363957;0;;;;;;;;
4219;42;1363547;0;;;;;;;;
4220;42;1363962;0;;;;;;;;
4221;42;1364605;0;;;;;;;;
4222;42;1364139;0;;;;;;;;
4223;42;1364746;0;;;;;;;;
4224;42;1364799;0;;;;;;;;
4225;42;1365537;0;;;;;;;;
4226;42;1365976;0;;;;;;;;
4227;42;1365285;0;;;;;;;;
4228;42;1366236;0;;;;;;;;
4229;42;1366356;0;;;;;;;;
4230;42;1367004;0;;;;;;;;
4231;42;1367006;0;;;;;;;;
4232;42;1368392;0;;;;;;;;
4233;42;1368618;0;;;;;;;;
4234;42;1368451;0;;;;;;;;
4235;42;1369067;0;;;;;;;;
4236;42;1369335;0;;;;;;;;
4237;42;1369429;0;;;;;;;;
4238;42;1369588;0;;;;;;;;
4239;42;1369914;0;;;;;;;;
4240;42;1370259;0;;;;;;;;
4241;42;1370547;0;;;;;;;;
4242;42;1370640;0;;;;;;;;
4243;42;1370953;0;;;;;;;;
4244;42;1371122;0;;;;;;;;
4245;42;1372145;0;;;;;;;;
4246;42;1372417;0;;;;;;;;
4247;42;1372457;0;;;;;;;;
4248;42;1372569;0;;;;;;;;
4249;42;1372684;0;;;;;;;;
4250;42;1372719;0;;;;;;;;
4251;42;1372844;0;;;;;;;;
4252;42;1373186;0;;;;;;;;
4253;42;1373601;0;;;;;;;;
4254;42;1373750;0;;;;;;;;
4255;42;1374032;0;;;;;;;;
4256;42;1374929;0;;;;;;;;
4257;42;1374966;0;;;;;;;;
4258;42;1375032;0;;;;;;;;
4259;42;1375265;0;;;;;;;;
4260;42;1375325;0;;;;;;;;
4261;42;1375469;0;;;;;;;;
4262;42;1375923;0;;;;;;;;
4263;42;1376079;0;;;;;;;;
4264;42;1377700;0;;;;;;;;
4265;42;1378260;0;;;;;;;;
4266;42;1378734;0;;;;;;;;
4267;42;1378970;0;;;;;;;;
4268;42;1379259;0;;;;;;;;
4269;42;1379557;0;;;;;;;;
4270;42;1379563;0;;;;;;;;
4271;42;1379768;0;;;;;;;;
4272;42;1379895;0;;;;;;;;
4273;42;1380020;0;;;;;;;;
4274;42;1379899;0;;;;;;;;
4275;42;1380189;0;;;;;;;;
4276;42;1380353;0;;;;;;;;
4277;42;1380506;0;;;;;;;;
4278;42;1381731;0;;;;;;;;
4279;42;1381956;0;;;;;;;;
4280;42;1382681;0;;;;;;;;
4281;42;1382882;0;;;;;;;;
4282;42;1382696;0;;;;;;;;
4283;42;1382888;0;;;;;;;;
4284;42;1383125;0;;;;;;;;
4285;42;1383206;0;;;;;;;;
4286;42;1383338;0;;;;;;;;
4287;42;1383773;0;;;;;;;;
4288;42;1383829;0;;;;;;;;
4289;42;1384129;0;;;;;;;;
4290;42;1384136;0;;;;;;;;
4291;42;1384204;0;;;;;;;;
4292;42;1384670;0;;;;;;;;
4293;42;1385142;0;;;;;;;;
4294;42;1385405;0;;;;;;;;
4295;42;1385472;0;;;;;;;;
4296;42;1386485;0;;;;;;;;
4297;42;1386653;0;;;;;;;;
4298;42;1386821;0;;;;;;;;
4299;42;1387413;0;;;;;;;;
4300;43;1387894;0;1603965551.7704468;1603965565.7923582;14.021911382675171;17.042689859867096;2020-10-29 @ 15:59:11;2020-10-29 @ 15:59:25;;
4301;43;1387784;0;;;;;;;;
4302;43;1388077;0;;;;;;;;
4303;43;1388466;0;;;;;;;;
4304;43;1388707;0;;;;;;;;
4305;43;1388487;0;;;;;;;;
4306;43;1388586;0;;;;;;;;
4307;43;1388765;0;;;;;;;;
4308;43;1388887;0;;;;;;;;
4309;43;1389236;0;;;;;;;;
4310;43;1389430;0;;;;;;;;
4311;43;1390151;0;;;;;;;;
4312;43;1390488;0;;;;;;;;
4313;43;1390580;0;;;;;;;;
4314;43;1390555;0;;;;;;;;
4315;43;1390652;0;;;;;;;;
4316;43;1390791;0;;;;;;;;
4317;43;1391175;0;;;;;;;;
4318;43;1390807;0;;;;;;;;
4319;43;1391244;0;;;;;;;;
4320;43;1391771;0;;;;;;;;
4321;43;1391387;0;;;;;;;;
4322;43;1391773;0;;;;;;;;
4323;43;1391793;0;;;;;;;;
4324;43;1391801;0;;;;;;;;
4325;43;1391807;0;;;;;;;;
4326;43;1391843;0;;;;;;;;
4327;43;1391909;0;;;;;;;;
4328;43;1392208;0;;;;;;;;
4329;43;1393002;0;;;;;;;;
4330;43;1392511;0;;;;;;;;
4331;43;1393071;0;;;;;;;;
4332;43;1393110;0;;;;;;;;
4333;43;1393346;0;;;;;;;;
4334;43;1393192;0;;;;;;;;
4335;43;1393484;0;;;;;;;;
4336;43;1393535;0;;;;;;;;
4337;43;1393852;0;;;;;;;;
4338;43;1394065;0;;;;;;;;
4339;43;1394232;0;;;;;;;;
4340;43;1394611;0;;;;;;;;
4341;43;1394528;0;;;;;;;;
4342;43;1394708;0;;;;;;;;
4343;43;1395065;0;;;;;;;;
4344;43;1395076;0;;;;;;;;
4345;43;1395365;0;;;;;;;;
4346;43;1395366;0;;;;;;;;
4347;43;1395527;0;;;;;;;;
4348;43;1395742;0;;;;;;;;
4349;43;1396055;0;;;;;;;;
4350;43;1396077;0;;;;;;;;
4351;43;1396233;0;;;;;;;;
4352;43;1396632;0;;;;;;;;
4353;43;1396688;0;;;;;;;;
4354;43;1396869;0;;;;;;;;
4355;43;1396989;0;;;;;;;;
4356;43;1397085;0;;;;;;;;
4357;43;1397104;0;;;;;;;;
4358;43;1397423;0;;;;;;;;
4359;43;1397442;0;;;;;;;;
4360;43;1397536;0;;;;;;;;
4361;43;1397656;0;;;;;;;;
4362;43;1397560;0;;;;;;;;
4363;43;1397748;0;;;;;;;;
4364;43;1398280;0;;;;;;;;
4365;43;1398486;0;;;;;;;;
4366;43;1398506;0;;;;;;;;
4367;43;1398578;0;;;;;;;;
4368;43;1398867;0;;;;;;;;
4369;43;1399375;0;;;;;;;;
4370;43;1398932;0;;;;;;;;
4371;43;1399385;0;;;;;;;;
4372;43;1399554;0;;;;;;;;
4373;43;1399565;0;;;;;;;;
4374;43;1399757;0;;;;;;;;
4375;43;1400165;0;;;;;;;;
4376;43;1400474;0;;;;;;;;
4377;43;1400683;0;;;;;;;;
4378;43;1400571;0;;;;;;;;
4379;43;1400806;0;;;;;;;;
4380;43;1401629;0;;;;;;;;
4381;43;1402046;0;;;;;;;;
4382;43;1402020;0;;;;;;;;
4383;43;1402301;0;;;;;;;;
4384;43;1402305;0;;;;;;;;
4385;43;1402507;0;;;;;;;;
4386;43;1402583;0;;;;;;;;
4387;43;1402623;0;;;;;;;;
4388;43;1403745;0;;;;;;;;
4389;43;1403758;0;;;;;;;;
4390;43;1403808;0;;;;;;;;
4391;43;1404204;0;;;;;;;;
4392;43;1404474;0;;;;;;;;
4393;43;1405119;0;;;;;;;;
4394;43;1405287;0;;;;;;;;
4395;43;1405767;0;;;;;;;;
4396;43;1406236;0;;;;;;;;
4397;43;1406688;0;;;;;;;;
4398;43;1406760;0;;;;;;;;
4399;43;1406761;0;;;;;;;;
4400;44;1406809;0;1603965565.9344602;1603965580.1044748;14.17001461982727;16.978852632310655;2020-10-29 @ 15:59:25;2020-10-29 @ 15:59:40;;
4401;44;1406960;0;;;;;;;;
4402;44;1406943;0;;;;;;;;
4403;44;1406972;0;;;;;;;;
4404;44;1407150;0;;;;;;;;
4405;44;1406988;0;;;;;;;;
4406;44;1407156;0;;;;;;;;
4407;44;1407417;0;;;;;;;;
4408;44;1407433;0;;;;;;;;
4409;44;1407463;0;;;;;;;;
4410;44;1407556;0;;;;;;;;
4411;44;1407481;0;;;;;;;;
4412;44;1407942;0;;;;;;;;
4413;44;1408171;0;;;;;;;;
4414;44;1408291;0;;;;;;;;
4415;44;1408220;0;;;;;;;;
4416;44;1408790;0;;;;;;;;
4417;44;1408698;0;;;;;;;;
4418;44;1408847;0;;;;;;;;
4419;44;1408848;0;;;;;;;;
4420;44;1409368;0;;;;;;;;
4421;44;1409367;0;;;;;;;;
4422;44;1409381;0;;;;;;;;
4423;44;1409590;0;;;;;;;;
4424;44;1409939;0;;;;;;;;
4425;44;1410250;0;;;;;;;;
4426;44;1410346;0;;;;;;;;
4427;44;1410358;0;;;;;;;;
4428;44;1410678;0;;;;;;;;
4429;44;1410611;0;;;;;;;;
4430;44;1410941;0;;;;;;;;
4431;44;1410817;0;;;;;;;;
4432;44;1411010;0;;;;;;;;
4433;44;1411154;0;;;;;;;;
4434;44;1411353;0;;;;;;;;
4435;44;1411252;0;;;;;;;;
4436;44;1411385;0;;;;;;;;
4437;44;1411386;0;;;;;;;;
4438;44;1411568;0;;;;;;;;
4439;44;1411794;0;;;;;;;;
4440;44;1412251;0;;;;;;;;
4441;44;1412696;0;;;;;;;;
4442;44;1413091;0;;;;;;;;
4443;44;1412844;0;;;;;;;;
4444;44;1413144;0;;;;;;;;
4445;44;1413256;0;;;;;;;;
4446;44;1413971;0;;;;;;;;
4447;44;1414074;0;;;;;;;;
4448;44;1414287;0;;;;;;;;
4449;44;1413719;0;;;;;;;;
4450;44;1414457;0;;;;;;;;
4451;44;1414917;0;;;;;;;;
4452;44;1415691;0;;;;;;;;
4453;44;1415992;0;;;;;;;;
4454;44;1416097;0;;;;;;;;
4455;44;1416243;0;;;;;;;;
4456;44;1416724;0;;;;;;;;
4457;44;1417216;0;;;;;;;;
4458;44;1417454;0;;;;;;;;
4459;44;1417817;0;;;;;;;;
4460;44;1417882;0;;;;;;;;
4461;44;1417916;0;;;;;;;;
4462;44;1418005;0;;;;;;;;
4463;44;1418268;0;;;;;;;;
4464;44;1418688;0;;;;;;;;
4465;44;1418348;0;;;;;;;;
4466;44;1418515;0;;;;;;;;
4467;44;1418761;0;;;;;;;;
4468;44;1418860;0;;;;;;;;
4469;44;1418803;0;;;;;;;;
4470;44;1418929;0;;;;;;;;
4471;44;1418939;0;;;;;;;;
4472;44;1419136;0;;;;;;;;
4473;44;1418948;0;;;;;;;;
4474;44;1419319;0;;;;;;;;
4475;44;1420381;0;;;;;;;;
4476;44;1420385;0;;;;;;;;
4477;44;1422301;0;;;;;;;;
4478;44;1422312;0;;;;;;;;
4479;44;1422362;0;;;;;;;;
